rollout/success rate,time/time_elapsed,rollout/ep_len_mean,time/total timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss
0.0,33421,100.0,92700,927,2,-93761.50555437,,,,
0.0,33456,100.0,92800,928,2,-93721.77199174002,,,,
0.0,33494,100.0,92900,929,2,-93665.70201270001,,,,
0.0,33530,100.0,93000,930,2,-93693.32155328002,,,,
0.0,33567,100.0,93100,931,2,-93724.63482074,,,,
0.0,33602,100.0,93200,932,2,-93766.35786197,,,,
0.0,33636,100.0,93300,933,2,-93853.90034511998,,,,
0.0,33673,100.0,93400,934,2,-93838.65382358998,,,,
0.0,33708,100.0,93500,935,2,-93762.44978984998,,,,
0.0,33744,100.0,93600,936,2,-93833.91590912,,,,
0.0,33779,100.0,93700,937,2,-93829.33921792998,,,,
0.0,33816,100.0,93800,938,2,-93869.30594617,,,,
0.0,33851,100.0,93900,939,2,-93876.74871461999,,,,
0.0,33887,100.0,94000,940,2,-93892.14076419,,,,
0.0,33924,100.0,94100,941,2,-93886.67083932999,,,,
0.0,33958,100.0,94200,942,2,-93800.23051673999,,,,
0.0,33996,100.0,94300,943,2,-93707.44616556999,,,,
0.0,34033,100.0,94400,944,2,-93770.77227547,,,,
0.0,34071,100.0,94500,945,2,-93786.27724828999,,,,
0.0,34106,100.0,94600,946,2,-93803.89897749,,,,
0.0,34141,100.0,94700,947,2,-93779.41532401,,,,
0.0,34177,100.0,94800,948,2,-93745.87082321997,,,,
0.0,34214,100.0,94900,949,2,-93824.85766027,,,,
0.0,34250,100.0,95000,950,2,-93833.30331228001,,,,
0.0,34286,100.0,95100,951,2,-93771.45931537997,,,,
0.0,34321,100.0,95200,952,2,-93659.74414173,,,,
0.0,34354,100.0,95300,953,2,-93694.34650539998,,,,
0.0,34390,100.0,95400,954,2,-93645.95721494999,,,,
0.0,34427,100.0,95500,955,2,-93512.84981425999,,,,
0.0,34463,100.0,95600,956,2,-93489.64546519,,,,
0.0,34500,100.0,95700,957,2,-93496.57084539,,,,
0.0,34535,100.0,95800,958,2,-93469.93444818999,,,,
0.0,34572,100.0,95900,959,2,-93518.49118514001,,,,
0.0,34606,100.0,96000,960,2,-93522.68143151,,,,
0.0,34641,100.0,96100,961,2,-93596.38316679001,,,,
0.0,34678,100.0,96200,962,2,-93591.37531267,,,,
0.0,34713,100.0,96300,963,2,-93498.6515996,,,,
0.0,34749,100.0,96400,964,2,-93511.53971474,,,,
0.0,34787,100.0,96500,965,2,-93562.49149135001,,,,
0.0,34823,100.0,96600,966,2,-93570.15899357,,,,
0.0,34861,100.0,96700,967,2,-93627.11562790001,,,,
0.0,34897,100.0,96800,968,2,-93698.72292723,,,,
0.0,34931,100.0,96900,969,2,-93618.65704295,,,,
0.0,34967,100.0,97000,970,2,-93632.63054945001,,,,
0.0,35002,100.0,97100,971,2,-93688.31806891001,,,,
0.0,35039,100.0,97200,972,2,-93654.81215610002,,,,
0.0,35076,100.0,97300,973,2,-93649.28963434997,,,,
0.0,35110,100.0,97400,974,2,-93600.82058040997,,,,
0.0,35146,100.0,97500,975,2,-93639.48122336999,,,,
0.0,35181,100.0,97600,976,2,-93570.88131238999,,,,
0.0,35218,100.0,97700,977,2,-93580.85504020998,,,,
0.0,35255,100.0,97800,978,2,-93599.65968597999,,,,
0.0,35291,100.0,97900,979,2,-93668.81190945,,,,
0.0,35326,100.0,98000,980,2,-93719.83989418001,,,,
0.0,35361,100.0,98100,981,2,-93757.89516520001,,,,
0.0,35396,100.0,98200,982,2,-93766.11052497003,,,,
0.0,35434,100.0,98300,983,2,-93703.85375532001,,,,
0.0,35468,100.0,98400,984,2,-93771.52985422,,,,
0.0,35504,100.0,98500,985,2,-93766.97799932999,,,,
0.0,35539,100.0,98600,986,2,-93739.1343883,,,,
0.0,35576,100.0,98700,987,2,-93779.46520403001,,,,
0.0,35610,100.0,98800,988,2,-93838.20572428,,,,
0.0,35644,100.0,98900,989,2,-93812.34103795001,,,,
0.0,35680,100.0,99000,990,2,-93873.55012503,,,,
0.0,35716,100.0,99100,991,2,-93867.25008327,,,,
0.0,35753,100.0,99200,992,2,-93883.07007044998,,,,
0.0,35790,100.0,99300,993,2,-93910.86231712998,,,,
0.0,35827,100.0,99400,994,2,-93919.64136164999,,,,
0.0,35862,100.0,99500,995,2,-93971.96420093002,,,,
0.0,35898,100.0,99600,996,2,-94003.50658509001,,,,
0.0,35933,100.0,99700,997,2,-93953.15840033002,,,,
0.0,35970,100.0,99800,998,2,-93974.41765529002,,,,
0.0,36004,100.0,99900,999,2,-93982.63061493,,,,
0.0,36040,100.0,100000,1000,2,-94027.58243067999,,,,
0.0,36054,100.0,100100,1001,2,-94163.83219988998,0.001,80,203298.35078125,834.9375427246093
0.0,36066,100.0,100200,1002,2,-93796.05831595998,0.001,180,188685.213671875,792.1760620117187
0.0,36079,100.0,100300,1003,2,-92928.06572243998,0.001,280,178202.673828125,740.0538879394531
0.0,36092,100.0,100400,1004,2,-92006.72359666,0.001,380,171177.73125,725.9148620605469
0.0,36104,100.0,100500,1005,2,-91062.01297128,0.001,480,176148.341015625,709.3096252441406
0.0,36116,100.0,100600,1006,2,-90148.81083084998,0.001,580,175054.62890625,765.9477600097656
0.0,36130,100.0,100700,1007,2,-89240.34440499,0.001,680,176179.83828125,815.0705383300781
0.0,36141,100.0,100800,1008,2,-88375.79953943999,0.001,780,179044.58203125,846.7105590820313
0.0,36152,100.0,100900,1009,2,-87638.21470451001,0.001,880,185655.45546875,910.120947265625
0.0,36164,100.0,101000,1010,2,-86726.60889309,0.001,980,183919.812890625,985.9249633789062
0.0,36175,100.0,101100,1011,2,-85868.59254766002,0.001,1080,179385.44140625,1069.8438354492187
0.0,36186,100.0,101200,1012,2,-84954.70774592002,0.001,1180,179696.0609375,1114.6150390625
0.0,36197,100.0,101300,1013,2,-84007.47753927001,0.001,1280,186919.30234375,1179.8483276367188
0.0,36209,100.0,101400,1014,2,-83119.60659623,0.001,1380,202569.21953125,1218.9632446289063
0.0,36220,100.0,101500,1015,2,-82196.56548060001,0.001,1480,186586.6625,1273.5085205078126
0.0,36231,100.0,101600,1016,2,-81268.71553051,0.001,1580,192835.77109375,1336.5246215820312
0.0,36243,100.0,101700,1017,2,-80377.97830437,0.001,1680,217605.0609375,1394.5934448242188
0.0,36254,100.0,101800,1018,2,-79515.81215012999,0.001,1780,202939.07578125,1458.3868408203125
0.0,36265,100.0,101900,1019,2,-78755.42165707,0.001,1880,226075.16875,1501.5810424804688
0.0,36276,100.0,102000,1020,2,-77967.63571579999,0.001,1980,199256.626171875,1510.3344116210938
0.0,36288,100.0,102100,1021,2,-77194.9650306,0.001,2080,191132.548046875,1537.1392822265625
0.0,36299,100.0,102200,1022,2,-76333.69712071,0.001,2180,198390.2734375,1509.8838256835938
0.0,36310,100.0,102300,1023,2,-75356.65020065001,0.001,2280,198917.70078125,1501.9856079101562
0.0,36322,100.0,102400,1024,2,-74537.8792168,0.001,2380,179959.090234375,1492.02978515625
0.0,36333,100.0,102500,1025,2,-73701.59296961,0.001,2480,220630.79921875,1444.367724609375
0.0,36344,100.0,102600,1026,2,-72800.77643131,0.001,2580,205106.975,1456.9867919921876
0.0,36356,100.0,102700,1027,2,-71949.70476571002,0.001,2680,211273.85859375,1444.848681640625
0.0,36367,100.0,102800,1028,2,-70983.62195304001,0.001,2780,199691.6765625,1407.5677001953125
0.0,36379,100.0,102900,1029,2,-70121.66358721002,0.001,2880,220330.40078125,1435.8110229492188
0.0,36390,100.0,103000,1030,2,-69265.96181464,0.001,2980,212644.533984375,1391.626904296875
0.0,36402,100.0,103100,1031,2,-68421.8027612,0.001,3080,222680.216796875,1447.6530639648438
0.0,36413,100.0,103200,1032,2,-67539.41292868998,0.001,3180,206550.26640625,1462.9959350585937
0.0,36425,100.0,103300,1033,2,-66632.61729967,0.001,3280,214266.01015625,1485.6168212890625
0.0,36436,100.0,103400,1034,2,-65747.44152431999,0.001,3380,233777.60234375,1494.352099609375
0.0,36447,100.0,103500,1035,2,-64879.11545659,0.001,3480,219063.627734375,1511.802978515625
0.0,36459,100.0,103600,1036,2,-63954.28888459999,0.001,3580,206404.58984375,1508.0758178710937
0.0,36470,100.0,103700,1037,2,-63093.09836686,0.001,3680,252456.471484375,1561.7868286132812
0.0,36482,100.0,103800,1038,2,-62237.90250751,0.001,3780,214825.91875,1604.9238037109376
0.0,36494,100.0,103900,1039,2,-61387.54303377001,0.001,3880,226736.076953125,1596.8140869140625
0.0,36507,100.0,104000,1040,2,-60473.50338732,0.001,3980,225395.02109375,1626.7105712890625
0.0,36519,100.0,104100,1041,2,-59566.08937229,0.001,4080,214123.10546875,1645.36845703125
0.0,36531,100.0,104200,1042,2,-58731.45555102,0.001,4180,207463.300390625,1647.710595703125
0.0,36543,100.0,104300,1043,2,-57894.60686258,0.001,4280,217989.482421875,1649.033935546875
0.0,36554,100.0,104400,1044,2,-56992.643994900005,0.001,4380,226591.75,1686.87080078125
0.0,36566,100.0,104500,1045,2,-56071.26199458002,0.001,4480,241943.2515625,1669.4314453125
0.0,36578,100.0,104600,1046,2,-55121.60867495,0.001,4580,218243.829296875,1720.811962890625
0.0,36590,100.0,104700,1047,2,-54233.90404200002,0.001,4680,214832.590625,1723.9369750976562
0.0,36603,100.0,104800,1048,2,-53394.48249923,0.001,4780,229905.75,1695.1019165039063
0.0,36615,100.0,104900,1049,2,-52578.46221167,0.001,4880,226622.098046875,1763.3396484375
0.0,36629,100.0,105000,1050,2,-51743.770222399995,0.001,4980,255106.353125,1708.8198974609375
0.0,36641,100.0,105100,1051,2,-50892.47049361001,0.001,5080,222673.440234375,1749.74921875
0.0,36654,100.0,105200,1052,2,-50049.61755786,0.001,5180,170730.305078125,1811.4720825195313
0.0,36666,100.0,105300,1053,2,-49122.10428325001,0.001,5280,221886.95078125,1816.3485473632813
0.0,36678,100.0,105400,1054,2,-48304.238256900004,0.001,5380,239730.35703125,1783.4663818359375
0.0,36695,100.0,105500,1055,2,-47476.435929310006,0.001,5480,209742.78515625,1861.43544921875
0.0,36707,100.0,105600,1056,2,-46550.76683736999,0.001,5580,202317.903125,1821.71806640625
0.0,36719,100.0,105700,1057,2,-45722.21870234,0.001,5680,207308.4140625,1830.983740234375
0.0,36731,100.0,105800,1058,2,-44831.39381488,0.001,5780,190834.399609375,1857.0996337890624
0.0,36745,100.0,105900,1059,2,-43865.15053059,0.001,5880,218040.42734375,1834.5998413085938
0.0,36758,100.0,106000,1060,2,-42937.33750286,0.001,5980,195728.865234375,1837.9841796875
0.0,36770,100.0,106100,1061,2,-42101.05400034,0.001,6080,207625.85859375,1835.6650634765624
0.0,36782,100.0,106200,1062,2,-41178.63311224,0.001,6180,233089.095703125,1846.505517578125
0.0,36797,100.0,106300,1063,2,-40304.02435435999,0.001,6280,210434.344140625,1849.9131469726562
0.0,36810,100.0,106400,1064,2,-39403.17880799,0.001,6380,219202.410546875,1792.9787719726562
0.0,36825,100.0,106500,1065,2,-38442.24559844,0.001,6480,203321.71796875,1824.65498046875
0.0,36839,100.0,106600,1066,2,-37573.92938043,0.001,6580,223779.66328125,1826.1190185546875
0.0,36853,100.0,106700,1067,2,-36718.09419923001,0.001,6680,205421.6578125,1859.5266723632812
0.0,36868,100.0,106800,1068,2,-35857.57824255,0.001,6780,179980.527734375,1850.03603515625
0.0,36884,100.0,106900,1069,2,-35000.855504210005,0.001,6880,212599.5796875,1799.9185546875
0.0,36901,100.0,107000,1070,2,-34122.798884740005,0.001,6980,215108.142578125,1814.13955078125
0.0,36917,100.0,107100,1071,2,-33194.21888269,0.001,7080,252698.0890625,1814.1083129882813
0.0,36935,100.0,107200,1072,2,-32360.40770961001,0.001,7180,209464.15625,1799.0588623046874
0.0,36951,100.0,107300,1073,2,-31537.27848291001,0.001,7280,205250.28671875,1784.951513671875
0.0,36966,100.0,107400,1074,2,-30722.197971020007,0.001,7380,217856.926171875,1762.7220581054687
0.0,36984,100.0,107500,1075,2,-29839.69960282001,0.001,7480,214566.27265625,1832.7878784179688
0.0,37005,100.0,107600,1076,2,-29045.894341460007,0.001,7580,194582.951953125,1812.2479614257813
0.0,37023,100.0,107700,1077,2,-28158.760584810003,0.001,7680,187028.698046875,1791.55556640625
0.0,37045,100.0,107800,1078,2,-27261.598465040006,0.001,7780,205531.50234375,1817.597900390625
0.0,37067,100.0,107900,1079,2,-26349.16358326,0.001,7880,184209.589453125,1822.1424072265625
0.0,37091,100.0,108000,1080,2,-25573.44720657,0.001,7980,167159.852734375,1825.0268920898438
0.0,37114,100.0,108100,1081,2,-24685.471292649996,0.001,8080,223861.65546875,1788.7776733398437
0.0,37136,100.0,108200,1082,2,-23793.360082149993,0.001,8180,202839.52734375,1803.9605224609375
0.0,37157,100.0,108300,1083,2,-23016.337541719997,0.001,8280,188242.34765625,1796.936572265625
0.0,37182,100.0,108400,1084,2,-22207.759439639998,0.001,8380,226989.94609375,1772.8260498046875
0.0,37206,100.0,108500,1085,2,-21384.56384829,0.001,8480,209406.8109375,1794.2758422851562
0.0,37230,100.0,108600,1086,2,-20615.261388630002,0.001,8580,196961.105859375,1805.1690063476562
0.0,37253,100.0,108700,1087,2,-19748.19949711,0.001,8680,190478.811328125,1794.7485717773438
0.0,37275,100.0,108800,1088,2,-18873.61237453,0.001,8780,224057.050390625,1793.1721801757812
0.0,37297,100.0,108900,1089,2,-18086.54733455,0.001,8880,205905.5015625,1839.947998046875
0.0,37319,100.0,109000,1090,2,-17226.65971437,0.001,8980,230026.03359375,1828.5294311523437
0.0,37339,100.0,109100,1091,2,-16413.273609599997,0.001,9080,216100.00703125,1847.269873046875
0.0,37363,100.0,109200,1092,2,-15651.560823169997,0.001,9180,238628.0546875,1868.9583374023437
0.0,37388,100.0,109300,1093,2,-14832.373654660001,0.001,9280,187644.054296875,1847.9046264648437
0.0,37411,100.0,109400,1094,2,-14005.232980670002,0.001,9380,201500.501171875,1881.4352416992188
0.0,37439,100.0,109500,1095,2,-13103.603072690003,0.001,9480,212350.9890625,1884.0010498046875
0.0,37462,100.0,109600,1096,2,-12242.204108259999,0.001,9580,224065.7859375,1877.7741577148438
0.0,37484,100.0,109700,1097,2,-11430.789778540002,0.001,9680,234287.609375,1883.7033447265626
0.0,37507,100.0,109800,1098,2,-10507.222141900002,0.001,9780,232988.712890625,1913.5233764648438
0.0,37529,100.0,109900,1099,2,-9612.17014463,0.001,9880,226386.9890625,1927.5199951171876
0.0,37551,100.0,110000,1100,2,-8730.451636589998,0.001,9980,188686.284765625,1949.4014404296875
0.0,37575,100.0,110100,1101,2,-7820.872381709998,0.001,10080,177815.8875,1974.0086547851563
0.0,37598,100.0,110200,1102,2,-7309.371946259999,0.001,10180,225356.265625,1933.1693969726562
0.0,37620,100.0,110300,1103,2,-7289.071914299999,0.001,10280,214222.692578125,1969.535693359375
0.0,37640,100.0,110400,1104,2,-7295.98474435,0.001,10380,188747.030078125,1952.5216918945312
0.0,37661,100.0,110500,1105,2,-7287.087690269999,0.001,10480,162895.7625,2004.45263671875
0.0,37681,100.0,110600,1106,2,-7263.9869871,0.001,10580,238171.67421875,1995.1440673828124
0.0,37701,100.0,110700,1107,2,-7298.3520202,0.001,10680,199361.603125,1946.3941650390625
0.0,37720,100.0,110800,1108,2,-7325.25005989,0.001,10780,234783.94609375,1994.096435546875
0.0,37737,100.0,110900,1109,2,-7272.71396208,0.001,10880,242344.46875,1979.2943603515625
0.0,37760,100.0,111000,1110,2,-7278.330071179999,0.001,10980,231051.96953125,2000.26259765625
0.0,37784,100.0,111100,1111,2,-7295.9021851200005,0.001,11080,250526.196875,2017.8942749023438
0.0,37808,100.0,111200,1112,2,-7315.90388345,0.001,11180,208832.619140625,1972.63466796875
0.0,37828,100.0,111300,1113,2,-7315.199346670002,0.001,11280,254494.0171875,2012.8329467773438
0.0,37849,100.0,111400,1114,2,-7303.9327415100015,0.001,11380,196636.90703125,2022.5768798828126
0.0,37863,100.0,111500,1115,2,-7299.920093810002,0.001,11480,169906.48671875,2036.632666015625
0.0,37883,100.0,111600,1116,2,-7317.58190858,0.001,11580,201734.38515625,2040.404248046875
0.0,37898,100.0,111700,1117,2,-7341.915113659999,0.001,11680,230720.759375,2052.0024536132814
0.0,37920,100.0,111800,1118,2,-7376.844091180001,0.001,11780,212157.890234375,2056.034423828125
0.0,37937,100.0,111900,1119,2,-7346.66665593,0.001,11880,195119.683984375,2051.289343261719
0.0,37954,100.0,112000,1120,2,-7313.28283011,0.001,11980,187927.59140625,2058.3705932617186
0.0,37969,100.0,112100,1121,2,-7230.30431167,0.001,12080,190014.59140625,2088.682409667969
0.0,37989,100.0,112200,1122,2,-7217.95935008,0.001,12180,186698.659765625,2088.29189453125
0.0,38006,100.0,112300,1123,2,-7248.956894609999,0.001,12280,208437.25703125,1993.1992065429688
0.0,38023,100.0,112400,1124,2,-7204.6743484,0.001,12380,214853.88828125,2034.574951171875
0.0,38046,100.0,112500,1125,2,-7193.9463361100015,0.001,12480,196107.74453125,2062.55947265625
0.0,38066,100.0,112600,1126,2,-7211.301172160001,0.001,12580,291358.965625,2069.993505859375
0.0,38084,100.0,112700,1127,2,-7198.58716655,0.001,12680,248411.40546875,2040.4130004882813
0.0,38107,100.0,112800,1128,2,-7274.055890319999,0.001,12780,194616.33828125,2089.8769653320314
0.0,38126,100.0,112900,1129,2,-7289.643316529999,0.001,12880,188370.26953125,2051.129187011719
0.0,38147,100.0,113000,1130,2,-7258.442341089998,0.001,12980,235781.2078125,2048.6074096679686
0.0,38172,100.0,113100,1131,2,-7234.040495589998,0.001,13080,160854.662109375,2115.3626953125
0.0,38198,100.0,113200,1132,2,-7266.943238069998,0.001,13180,188596.1546875,2060.0725708007812
0.0,38221,100.0,113300,1133,2,-7291.871939029998,0.001,13280,181168.390234375,2114.2394897460936
0.0,38245,100.0,113400,1134,2,-7323.167686659999,0.001,13380,233001.292578125,2068.0171508789062
0.0,38269,100.0,113500,1135,2,-7382.203977699999,0.001,13480,248943.715234375,2058.557409667969
0.0,38288,100.0,113600,1136,2,-7337.52179575,0.001,13580,207454.915234375,2109.195422363281
0.0,38310,100.0,113700,1137,2,-7332.521864249999,0.001,13680,199383.115625,2094.2782348632813
0.0,38337,100.0,113800,1138,2,-7364.13711206,0.001,13780,220756.318359375,2101.40146484375
0.0,38352,100.0,113900,1139,2,-7381.11080006,0.001,13880,169120.38671875,2100.7928100585937
0.0,38382,100.0,114000,1140,2,-7397.722362390001,0.001,13980,246381.245703125,2079.6794311523436
0.0,38406,100.0,114100,1141,2,-7385.194045190001,0.001,14080,238858.59921875,2043.0428833007813
0.0,38423,100.0,114200,1142,2,-7376.38794168,0.001,14180,229533.47109375,2008.0278442382812
0.0,38444,100.0,114300,1143,2,-7407.018442889999,0.001,14280,190712.76484375,2071.595349121094
0.0,38461,100.0,114400,1144,2,-7393.706210739999,0.001,14380,198244.337890625,2069.0844848632814
0.0,38483,100.0,114500,1145,2,-7428.13283083,0.001,14480,194515.204296875,2107.530908203125
0.0,38507,100.0,114600,1146,2,-7473.74926002,0.001,14580,177810.81640625,2110.2515380859377
0.0,38528,100.0,114700,1147,2,-7466.37463821,0.001,14680,220712.24296875,2096.180798339844
0.0,38545,100.0,114800,1148,2,-7432.3837982899995,0.001,14780,191455.732421875,2114.113525390625
0.0,38567,100.0,114900,1149,2,-7489.019490329999,0.001,14880,205740.112890625,2114.129846191406
0.0,38590,100.0,115000,1150,2,-7415.700564520001,0.001,14980,213531.159765625,2110.3590698242188
0.0,38619,100.0,115100,1151,2,-7431.259003219999,0.001,15080,280489.58125,2110.908581542969
0.0,38649,100.0,115200,1152,2,-7465.72100663,0.001,15180,225933.033984375,2126.191442871094
0.0,38670,100.0,115300,1153,2,-7501.71811487,0.001,15280,207205.240625,2152.2071533203125
0.0,38698,100.0,115400,1154,2,-7513.363690690001,0.001,15380,279904.5140625,2168.5553466796873
0.0,38722,100.0,115500,1155,2,-7532.4864207499995,0.001,15480,210828.903515625,2174.107666015625
0.0,38747,100.0,115600,1156,2,-7521.91482922,0.001,15580,230710.5578125,2166.694287109375
0.0,38771,100.0,115700,1157,2,-7488.22455005,0.001,15680,251621.551953125,2127.3294189453127
0.0,38798,100.0,115800,1158,2,-7464.887375369999,0.001,15780,226776.32265625,2208.0950927734375
0.0,38817,100.0,115900,1159,2,-7479.015135409998,0.001,15880,263149.767578125,2219.8120849609377
0.0,38842,100.0,116000,1160,2,-7517.444625269999,0.001,15980,199751.290234375,2157.271337890625
0.0,38869,100.0,116100,1161,2,-7505.61582795,0.001,16080,237700.176171875,2184.22685546875
0.0,38895,100.0,116200,1162,2,-7482.195357349998,0.001,16180,222398.1734375,2225.1328369140624
0.0,38920,100.0,116300,1163,2,-7508.815568510001,0.001,16280,292364.762890625,2182.3445068359374
0.0,38950,100.0,116400,1164,2,-7467.310535299999,0.001,16380,205458.162890625,2203.806396484375
0.0,38973,100.0,116500,1165,2,-7454.753973679999,0.001,16480,204273.88046875,2209.762744140625
0.0,39000,100.0,116600,1166,2,-7417.113199660001,0.001,16580,257752.569921875,2243.1328369140624
0.0,39029,100.0,116700,1167,2,-7406.19253863,0.001,16680,255635.446484375,2223.3447509765624
0.0,39055,100.0,116800,1168,2,-7365.739503819999,0.001,16780,259967.95078125,2263.0090087890626
0.0,39080,100.0,116900,1169,2,-7399.12104744,0.001,16880,218074.453125,2304.357421875
0.0,39101,100.0,117000,1170,2,-7368.607123570001,0.001,16980,272325.12421875,2283.9228515625
0.0,39126,100.0,117100,1171,2,-7411.75689298,0.001,17080,217631.523046875,2312.946728515625
0.0,39154,100.0,117200,1172,2,-7422.645655460002,0.001,17180,269323.462890625,2261.3312255859373
0.0,39173,100.0,117300,1173,2,-7330.475491770001,0.001,17280,223352.078515625,2282.6478515625
0.0,39196,100.0,117400,1174,2,-7253.61216122,0.001,17380,245033.8234375,2308.1919677734377
0.0,39221,100.0,117500,1175,2,-7254.78489581,0.001,17480,310182.019921875,2325.022900390625
0.0,39244,100.0,117600,1176,2,-7242.888935120001,0.001,17580,198713.18203125,2311.379345703125
0.0,39264,100.0,117700,1177,2,-7190.50849631,0.001,17680,244665.6234375,2370.571484375
0.0,39290,100.0,117800,1178,2,-7170.005924290001,0.001,17780,241315.46796875,2291.15302734375
0.0,39318,100.0,117900,1179,2,-7144.05622318,0.001,17880,287598.005859375,2323.6922119140627
0.0,39346,100.0,118000,1180,2,-7039.00989682,0.001,17980,275011.061328125,2304.908984375
0.0,39367,100.0,118100,1181,2,-7005.50432856,0.001,18080,219216.36796875,2339.1451171875
0.0,39395,100.0,118200,1182,3,-6960.529325810002,0.001,18180,199847.7197265625,2355.3490234375
0.0,39424,100.0,118300,1183,3,-6922.92449487,0.001,18280,270694.726171875,2357.3720703125
0.0,39451,100.0,118400,1184,3,-6798.17465652,0.001,18380,246798.98984375,2432.93662109375
0.0,39484,100.0,118500,1185,3,-6729.180433040001,0.001,18480,257116.190234375,2329.459033203125
0.0,39518,100.0,118600,1186,3,-6620.4292573,0.001,18580,254658.173828125,2402.697314453125
0.0,39547,100.0,118700,1187,3,-6565.502889480001,0.001,18680,240091.27890625,2390.787939453125
0.0,39574,100.0,118800,1188,3,-6496.9826523,0.001,18780,239742.5921875,2375.295654296875
0.0,39605,100.0,118900,1189,3,-6367.4153121399995,0.001,18880,216017.574609375,2405.5140380859375
0.0,39629,100.0,119000,1190,3,-6354.727639209999,0.001,18980,271402.03828125,2428.72685546875
0.0,39655,100.0,119100,1191,3,-6226.73302843,0.001,19080,242579.2375,2365.7708740234375
0.0,39684,100.0,119200,1192,3,-6109.207847909999,0.001,19180,238792.5640625,2392.7623046875
0.0,39715,100.0,119300,1193,3,-6012.28014853,0.001,19280,238419.25703125,2445.153759765625
0.0,39744,100.0,119400,1194,3,-5990.607038720001,0.001,19380,207941.288671875,2431.641650390625
0.0,39771,100.0,119500,1195,3,-5955.96461235,0.001,19480,192104.8875,2447.71904296875
0.0,39810,100.0,119600,1196,3,-5947.14025586,0.001,19580,265393.56875,2440.5310546875
0.0,39836,100.0,119700,1197,3,-5817.22634872,0.001,19680,279024.657421875,2424.80732421875
0.0,39859,100.0,119800,1198,3,-5816.2224147100005,0.001,19780,286090.846875,2418.9143798828127
0.0,39888,100.0,119900,1199,3,-5847.443252100001,0.001,19880,248297.0109375,2448.6921142578126
0.0,39913,100.0,120000,1200,3,-5844.09679412,0.001,19980,276258.705078125,2475.517236328125
0.0,39947,100.0,120100,1201,3,-5754.451683550002,0.001,20080,253007.48203125,2493.4290771484375
0.0,39974,100.0,120200,1202,3,-5758.8255980799995,0.001,20180,322158.730859375,2471.924462890625
0.0,40004,100.0,120300,1203,3,-5726.35404245,0.001,20280,269632.151171875,2443.454052734375
0.0,40029,100.0,120400,1204,3,-5711.795550760001,0.001,20380,216835.4125,2452.7865478515623
0.0,40069,100.0,120500,1205,3,-5721.47604074,0.001,20480,251762.9890625,2525.66650390625
0.0,40109,100.0,120600,1206,3,-5777.475221569999,0.001,20580,305323.3296875,2567.9968017578126
0.0,40139,100.0,120700,1207,3,-5763.99436653,0.001,20680,228042.53359375,2554.5433349609375
0.0,40166,100.0,120800,1208,3,-5756.436505840001,0.001,20780,297475.949609375,2537.3785400390625
0.0,40192,100.0,120900,1209,3,-5746.15067653,0.001,20880,357352.55625,2501.354541015625
0.0,40220,100.0,121000,1210,3,-5741.46065896,0.001,20980,253943.6890625,2497.0107666015624
0.0,40244,100.0,121100,1211,3,-5697.862083000002,0.001,21080,278013.755078125,2504.2544921875
0.0,40272,100.0,121200,1212,3,-5672.1983198100015,0.001,21180,299264.9875,2565.3795166015625
0.0,40300,100.0,121300,1213,3,-5667.194918530001,0.001,21280,277207.9765625,2555.62373046875
0.0,40320,100.0,121400,1214,3,-5671.368376130001,0.001,21380,282149.9625,2511.2021240234376
0.0,40343,100.0,121500,1215,3,-5681.43758393,0.001,21480,209000.302734375,2559.59765625
0.0,40370,100.0,121600,1216,3,-5683.529119479999,0.001,21580,287036.135546875,2503.079833984375
0.0,40397,100.0,121700,1217,3,-5656.98660518,0.001,21680,217142.360546875,2549.8925537109376
0.0,40431,100.0,121800,1218,3,-5614.979957729999,0.001,21780,296302.831640625,2560.0853271484375
0.0,40468,100.0,121900,1219,3,-5634.651626950001,0.001,21880,247688.259375,2610.20263671875
0.0,40516,100.0,122000,1220,3,-5733.757451530001,0.001,21980,263947.89765625,2595.0225341796877
0.0,40559,100.0,122100,1221,3,-5789.433428130001,0.001,22080,264929.684765625,2609.3681640625
0.0,40587,100.0,122200,1222,3,-5778.18226552,0.001,22180,277167.7296875,2550.7019287109374
0.0,40619,100.0,122300,1223,3,-5780.135262260002,0.001,22280,263059.74765625,2606.7108154296875
0.0,40651,100.0,122400,1224,3,-5776.2601189100005,0.001,22380,262594.14375,2621.7642822265625
0.0,40690,100.0,122500,1225,3,-5741.55347627,0.001,22480,313998.2109375,2616.0689453125
0.0,40724,100.0,122600,1226,3,-5745.68011726,0.001,22580,274312.07109375,2576.6249755859376
0.0,40750,100.0,122700,1227,3,-5731.56435524,0.001,22680,245357.784375,2630.1432861328126
0.0,40789,100.0,122800,1228,3,-5785.0579966999985,0.001,22780,326603.578125,2611.546044921875
0.0,40815,100.0,122900,1229,3,-5776.447650299999,0.001,22880,266285.651171875,2636.9444091796877
0.0,40844,100.0,123000,1230,3,-5785.63089142,0.001,22980,243393.45,2643.8313720703127
0.0,40878,100.0,123100,1231,3,-5777.115385959999,0.001,23080,269283.613671875,2684.3076171875
0.0,40910,100.0,123200,1232,3,-5776.227332449999,0.001,23180,280500.590625,2696.666650390625
0.0,40939,100.0,123300,1233,3,-5769.73676991,0.001,23280,220410.333984375,2733.172900390625
